apartment_id,building_id,total_size,room_count,quality_score,size_rank,quality_rank,total_apartments,floor_id
937ae1cb53acefb74b40b887cc870e56,1628,330.052572552955,10,0.504932599704532,10521,574,42400,11285
12398322514fd7ea0ad6da1f058cbae6,1628,330.052572552955,10,0.504932599704532,10519,574,42400,11284
bdba2a8b77241886a9580d954dbe3919,1628,335.694316289258,10,0.499499641759726,10183,582,42400,11283
25c650169b77672078fedca6024ab9a9,1628,335.694316289258,10,0.499499641759726,10184,582,42400,11285
0147fc30882bd3fa6c9da40539312799,1628,335.694316289258,10,0.499499641759726,10184,582,42400,11284
506ea36c17311672c80088e13061ba61,1628,334.071839498519,10,0.498670800614662,10306,585,42400,11283
13ac12ee5a8fe4201a110f8a69d13c35,1628,334.071839498519,10,0.498670800614662,10308,586,42400,11284
cb6f9b3e45b14c003e9fa7aa41306835,1628,334.071839498519,10,0.498670800614662,10306,586,42400,11285
66de8b26be6e2b6f8b7feeacfe7bb02e,1628,109.445577938502,11,0.497553433552773,29499,588,42400,7277
cde6311250e32e0cbb41f72624317cb6,1628,58.1088799664587,6,0.488071740275115,39358,594,42400,7277
242adb592fe6858ec489835e9778c1b4,1628,378.432376646303,12,0.485647280966933,8604,597,42400,11283
4dcc3d4ddd3cf12937b8f8395b910455,1628,378.432376646303,12,0.485647280966933,8605,598,42400,11284
adb5aa0b43b7efbe354dc3506488769c,1628,378.432376646303,12,0.485647280966933,8603,598,42400,11285
7a43db05412ac8a5812cf3ec9005a85c,1628,295.921928517587,9,0.485292061992272,12472,600,42400,11283
b02a45560d7d8aee3a44b9430103e611,1628,295.921928517587,9,0.485292061992272,12472,600,42400,11284
a77330a1c4551825c2bb0246d78edec7,1628,295.921928517587,9,0.485292061992272,12472,600,42400,11285
8c40f3cd7fceeedfa640b68e15b3c89c,1628,163.686680317907,6,0.478022394586358,22948,611,42400,11284
e5b5573b46bb3f42b5b3e510eec9b475,1628,163.686680317907,6,0.478022394586358,22949,612,42400,11285
630192681b2a41812fae3bfb20006c4b,1628,163.686680317907,6,0.478022394586358,22949,612,42400,11283
4c389158e52aa0033b2c9d24d32ca4f5,1628,144.764243320237,12,0.477553348860227,24721,614,42400,15130
e7f960e94afe0a8311f92cf352d2654d,1628,295.586752088847,9,0.47611893458053,12485,616,42400,11285
fb74f450d5af7fb5a12a055eaf9f79e8,1628,295.586752088847,9,0.47611893458053,12485,616,42400,11283
5e61568feea18699872d99d98eaff0cd,1628,295.586752088847,9,0.47611893458053,12485,616,42400,11284
100307ae78d59397577cc4c8e10b9651,1628,335.192574835511,10,0.467403878827327,10206,626,42400,11285
2792b30704429130a74ea5ad2631a7a3,1628,335.192574835511,10,0.467403878827327,10206,626,42400,11284
0d76abd4189e1e270963ba67c897b991,1628,335.192574835511,10,0.467403878827327,10206,626,42400,11283
88caee8753fc9ded94cc3a4ce477376e,1628,9.87205181991749,1,0.46133041949215,42375,631,42400,7275
249e05c8e56701a00910e847e7977eaa,1628,11.7065980980351,1,0.460347424864417,42335,632,42400,7275
87d276aba8406ddc0eb7235e85c770f2,1628,173.929234567229,5,0.460111624593823,21977,633,42400,11283
6beb4358282e6b51732b866061ca9eb4,1628,173.929234567229,5,0.460111624593823,21979,633,42400,11285
91b787b4c40c1e7901a023b41c056498,1628,173.929234567229,5,0.460111624593823,21977,633,42400,11284
9cfd79c550414181f36311193cfd727d,1628,88.2366148979334,9,0.44530994978078,34062,659,42400,15130
ec2b37ed0d3f6dde25b52df9f88e39eb,1628,338.213894914818,11,0.443747572583072,10079,660,42400,11283
a0634911a360a95f990e396b67abcbf9,1628,338.213894914818,11,0.443747572583072,10077,660,42400,11285
e98d0485678ff6b13db3552fed9ac726,1628,338.213894914818,11,0.443747572583072,10077,660,42400,11284
8bc7247dedb92bae1838fd60d1a6c686,1628,612.982432381374,20,0.436810173681789,3129,666,42400,11285
a1abc22b10497cbcb352a850082c2dea,1628,612.982432381374,20,0.436810173681789,3129,666,42400,11283
463fc95530f06d19256676321bba4878,1628,612.982432381374,20,0.436810173681789,3129,666,42400,11284
ce6072bc6c60a0328de80cdfeef13d13,1628,107.126338604041,10,0.434010110260172,30003,670,42400,7275
5113b48747aad78e10de54c6e30a4d7b,1628,106.440648024996,8,0.432962069859691,30151,671,42400,7275
73750659cfb1edba62fd30618136d569,1628,107.523096913604,10,0.43291684935721,29919,672,42400,7275
001ae5ceae52554f7f3c4e5ba3ddce21,1628,107.044678875302,10,0.42538349564372,30020,677,42400,7275
d5343fee88eaa03c1ea0acc4ede1f93b,1628,201.577326686764,19,0.422130002118224,19748,680,42400,7277
294e5ee0430b2947bbd4bc3a2a5dc7f7,1628,116.570586629778,11,0.420583804175093,28218,681,42400,15130
b940799ed2d50df8433d320d54958c39,1628,96.3566687555244,10,0.417976193825456,32183,684,42400,15130
add9e0e72d4c0466b8a779bbbb211613,1628,110.062408717073,14,0.417753752809456,29376,685,42400,7277
97b24a9e346699e3d7a9577a3442b401,1628,221.196812324,13,0.415616141425701,18037,688,42400,7276
ce74a33ed9dc4e85e08ba841f83cfe3c,1628,221.196812324,13,0.415616141425701,18036,688,42400,7283
5b6243ecfa52ec14cc4d3ac73496986e,1628,9.74650341065976,1,0.408652693205806,42376,696,42400,7275
29e41f9b6bed0f7efe6a1e904b035006,1628,67.2909468880108,6,0.406059622773158,38080,698,42400,7275
b982485d7ea313122bd25a884a0c0932,1628,116.129398187019,6,0.393410169622944,28282,722,42400,7283
613260895496ce2af535328dbea979d0,1628,116.129398187019,6,0.393410169622944,28281,722,42400,7276
19db269ef7386f1bc3a78e266c534c46,1628,108.008799036261,11,0.389052854836833,29798,727,42400,7275
fe93d2ef9d4b6694989ad208dae36a6a,1628,100.060238528108,11,0.386072543023556,31442,731,42400,7275
c4c715eae892957bfaa3e39e691e0093,1628,67.7317639933575,9,0.382246478154861,38010,736,42400,7275
02eca191523878079ddbbae82333a10c,1628,47.9749880161609,6,0.359756811872934,40719,777,42400,7275
110b8b57123df021af18b2a6018963dc,1628,106.774207969415,10,0.357978151467214,30085,780,42400,7275
f0d7ddbc9fc9cf35568964064d7b2b18,1628,67.7672576315852,9,0.357405436160934,38001,781,42400,7275
6d9511716028cd0ee6780c287251ad2b,1628,106.407960344982,10,0.356437103743363,30159,783,42400,7275
d0b9205f47d980b1564a4e6cad583893,1628,106.595103490254,10,0.35341960525511,30126,793,42400,7275
9323da6110c8a283c779992c9ea43d0d,1628,107.028813923985,10,0.34633212622579,30025,811,42400,7275
